Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion,gmap_url,categoria_antig
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Alto La Viña,Centro Cultural Y Museo Jorge Pasquini López,Víctor Hugo 45,NA,Y4600XAU,388,15 4047 509,NA,NA,-24.1826,-65.273,Localización precisa,NA,DNPyM,Privada,2000,2017,"https://www.google.com/maps?q=-24.1826,-65.273",1989-2019
38035040,38,38035,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Calilegua,Museo Regional De Artes Plásticas Casique Calilegua,"Av. Sarmiento, Esq. San Martín",NA,Y4514BOR,3886,430 913,NA,NA,-23.774477,-64.76545,Localización precisa,NA,DNPyM,Municipal,2007,2017,"https://www.google.com/maps?q=-23.774477,-64.76545",1989-2019
38014040,38,38014,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,El Carmen,Museo Del Automóvil Antiguo,Moreno 52 Esq. Perón,NA,Y4603CHB,NA,NA,NA,NA,-24.384874,-65.267697,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-24.384874,-65.267697",sin datos
38094040,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Hornillos,Complejo Cultural Posta De Hornillos,Ruta Nac. N° 9 Km. 73,NA,Y4622XAK,NA,NA,NA,NA,-22.080915,-65.997005,Localización precisa,NA,DNPyM,Provincial,1983,2017,"https://www.google.com/maps?q=-22.080915,-65.997005",1989-2019
38094020,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Huacalera,Museo Arqueológico E Histórico De Huacalera,"Calle Lavalle, Esq. Av. 20 de Junio",NA,Y4626XAI,388,495 5204,NA,NA,-23.433613,-65.353734,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-23.433613,-65.353734",sin datos
38094040,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Huichaira,Museo En Los Cerros,Quebrada de Huichaira S/N,NA,Y4624XAH,11,59142134,NA,NA,-23.610592,-65.408916,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-23.610592,-65.408916",sin datos
38028040,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Humahuaca,Museo Arqueológico Dr. Justiniano Torres Aparicio,Córdoba 115,NA,Y4630BNC,388,422 8993,NA,NA,-23.204655,-65.349799,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-23.204655,-65.349799",sin datos
38028040,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Humahuaca,Museo Del Patrimonio Intangible,Buenos Aires 433,NA,Y4630BCI,388,15 4173 549,NA,NA,-23.206936,-65.348366,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-23.206936,-65.348366",sin datos
38028040,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Humahuaca,Museo Arqueológico Municipal,Santa Fe S/N Barrio Centro,NA,Y4630BCP,3887,421 375,NA,NA,-23.205505,-65.352316,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-23.205505,-65.352316",sin datos
38028040,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Humahuaca,Museo Francisco Ramoneda,Salta 214,NA,Y4630DNF,3887,421 066,NA,NA,-23.202589,-65.346917,Localización precisa,NA,DNPyM,Privada,1940,2017,"https://www.google.com/maps?q=-23.202589,-65.346917",1940-1979
38028040,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Humahuaca,Museo  De Esculturas Nicasio Fernández Mar,Buenos Aires S/N,NA,Y4630BCP,3887,421 375,NA,NA,-23.864688,-65.472178,Localización precisa,NA,DNPyM,Municipal,1988,2017,"https://www.google.com/maps?q=-23.864688,-65.472178",1989-2019
38112050,38,38112,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,La Quiaca,Museo Comunitario Puna,Árabe Siria y 25 de Mayo,NA,Y4650CMB,3885,423 039,NA,NA,-22.103537,-65.597741,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-22.103537,-65.597741",sin datos
38112050,38,38112,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,La Quiaca,Museo Arqueológico Y Etnográfico Musoj Ñan,Sarmiento 60,NA,Y4650CYN,388,423 423,NA,NA,-22.108933,-65.595921,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-22.108933,-65.595921",sin datos
38035080,38,38035,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Libertador General San Martin,Museo David Rhys,25 de Mayo 99,NA,E3103XAF,343,491 8000 INT 1460 / 1462,geociencia@uapar.edu,NA,-32.075717,-60.463175,Localización precisa,NA,DNPyM,Privada,1909,2017,"https://www.google.com/maps?q=-32.075717,-60.463175",1900-1939
38035080,38,38035,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Libertador Gral. San Martín,Centro De Visitantes Ledesma,"Reconquista 442, Barrio Ledesma",NA,Y4512GCB,3886,429 439,NA,NA,-23.831745,-64.789536,Localización precisa,NA,DNPyM,Privada,2008,2017,"https://www.google.com/maps?q=-23.831745,-64.789536",1989-2019
38063180,38,38063,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,"Museo Histórico, Arqueológico Y De Arte Pablo Baldwin",Miguel F. Aráoz Esq. 9 de Julio,NA,Y4500EZJ,NA,NA,NA,NA,-24.235257,-64.865667,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-24.235257,-64.865667",sin datos
38063180,38,38063,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Museo Histórico Regional Fray José María Bottaro,9 de Julio 134,NA,B2930HZD,3329,427 677,musehistoricosanpedro@yahoo.com.ar,NA,-33.675601,-59.6616,Localización precisa,NA,DNPyM,Privada,1982,2017,"https://www.google.com/maps?q=-33.675601,-59.6616",1989-2019
38063180,38,38063,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Museo Cacique Bonifacio Maidana,Av. 25 de Mayo y San Martín,NA,3352,3751,470 222,NA,NA,-26.622337,-54.114682,Localización precisa,NA,DNPyM,Municipal,1987,2017,"https://www.google.com/maps?q=-26.622337,-54.114682",1989-2019
38063180,38,38063,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Casa Museo Fernando García Curten,Mitre 1574,NA,B2930ABP,3329,427 352,NA,NA,-33.683421,-59.669756,Localización precisa,NA,DNPyM,Mixta,1993,2017,"https://www.google.com/maps?q=-33.683421,-59.669756",1989-2019
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Casa Macedonio Graz,Lamadrid Esq. Güemes,NA,Y4600EDA,388,431 0405,NA,NA,-24.183101,-65.307042,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-24.183101,-65.307042",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Bellas Artes Jorge Mendoza,Av. Urquiza 410,NA,Y4600AQD,388,422 0149,NA,NA,-24.183245,-65.298692,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-24.183245,-65.298692",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo En Maquetas Tupac Amaru,Alvear 1152,NA,Y4600AJP,NA,NA,NA,NA,-24.184413,-65.309044,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-24.184413,-65.309044",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Ciencias Naturales Carlos Darwin - Colegio Nacional Nº1 Teodoro Sánchez De Bustamante,Gorriti 353,NA,Y4600DXG,388,423 3599,NA,NA,-24.184473,-65.298938,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-24.184473,-65.298938",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Catedral,Sarmiento Esq. Belgrano,NA,Y4600DYF,388,422 6569,NA,NA,-24.185225,-65.300154,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-24.185225,-65.300154",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Culturarte,San Martín Esq. Sarmiento,NA,Y4600ADJ,388,424 9539,NA,NA,-24.186419,-65.300074,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-24.186419,-65.300074",sin datos
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Histórico Policial,Belgrano 493,NA,Y4600ABG,388,423 7764,NA,NA,-24.1852,-65.3001,Localización precisa,NA,DNPyM,Provincial,1994,2017,"https://www.google.com/maps?q=-24.1852,-65.3001",1989-2019
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Arte Sacro San Francisco,Belgrano 677,NA,Y4600ABK,388,423 3434,NA,NA,-24.185158,-65.302111,Localización precisa,NA,DNPyM,Privada,2000,2017,"https://www.google.com/maps?q=-24.185158,-65.302111",1989-2019
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Histórico Provincial,Lavalle 256,NA,Y4600EAF,388,422 1355,NA,NA,-24.1859,-65.3028,Localización precisa,NA,DNPyM,Provincial,1943,2017,"https://www.google.com/maps?q=-24.1859,-65.3028",1940-1979
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Arqueológico Provincial,Lavalle 434,NA,Y4600EAJ,388,431 0693,NA,NA,-24.1837,-65.303,Localización precisa,NA,DNPyM,Provincial,1994,2017,"https://www.google.com/maps?q=-24.1837,-65.303",1989-2019
38021060,38,38021,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,"Museo De Geología, Mineralogía Y Paleontología",Av. Bolivia 1661,NA,Y4600GNE,388,422 1593 INT 218,NA,NA,-24.179,-65.3431,Localización precisa,NA,DNPyM,Nacional,2000,2017,"https://www.google.com/maps?q=-24.179,-65.3431",1989-2019
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Ojito De Agua,Jujuy 558,NA,Y4624APL,388,15 5812 490,NA,NA,-23.577896,-65.394028,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-23.577896,-65.394028",sin datos
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Ermitas Tilcareñas,Rivadavia S/N,NA,Y4624AYL,388,423 4386,NA,NA,-23.580989,-65.397861,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-23.580989,-65.397861",sin datos
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Pucará,"Pucara S/N (A 1 Km de Tilcara, en la Margen Izquierda del Río Grande)",NA,Y4624BIA,388,495 5006,NA,NA,-23.580989,-65.397861,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-23.580989,-65.397861",sin datos
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Medardo Pantoja,Alberro 560,NA,Y4624ADL,NA,NA,NA,NA,-23.580989,-65.397861,Localización precisa,NA,DNPyM,Privada,1977,2017,"https://www.google.com/maps?q=-23.580989,-65.397861",1940-1979
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Bellas Artesfundación Hugo Irureta,Belgrano y Bolívar,NA,Y4624AFH,388,495 5124,NA,NA,-23.576956,-65.394673,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-23.576956,-65.394673",sin datos
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Regional De Pintura José Antonio Terry,Rivadavia 352,NA,Y4624AYH,388,495 5005,NA,NA,-23.576974,-65.393049,Localización precisa,NA,DNPyM,Nacional,1966,2017,"https://www.google.com/maps?q=-23.576974,-65.393049",1940-1979
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Arqueológico Dr. Eduardo Casanova,Belgrano 445,NA,Y4624AFI,388,495 5006,NA,NA,-23.576811,-65.395368,Localización precisa,NA,DNPyM,Nacional,1968,2017,"https://www.google.com/maps?q=-23.576811,-65.395368",1940-1979
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Escultura Ernesto Soto Avendaño,Belgrano 577,NA,Y4624AFK,388,495 5354,NA,NA,-23.577215,-65.393509,Localización precisa,NA,DNPyM,Provincial,1974,2017,"https://www.google.com/maps?q=-23.577215,-65.393509",1940-1979
38098040,38,38098,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tumbaya,Museo Cecilio Bustamante,"Coronel Quintana, Esq. Buenos Aires S/N",NA,4618,388,499 6015,NA,NA,-23.864688,-65.472178,Localización precisa,NA,DNPyM,Privada,2005,2017,"https://www.google.com/maps?q=-23.864688,-65.472178",1989-2019
38028060,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Uquia,Museo Familiar Dora Arancibia,Mariano Arancibia S/N,NA,Y4626XAD,NA,NA,NA,NA,-23.31883,-65.348666,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-23.31883,-65.348666",sin datos
38028060,38,38028,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Uquia,Museo Takashi Takahashi,Cátulo Aparicio S/N,NA,Y4626XAD,388,423 0901,NA,NA,-23.31883,-65.348666,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-23.31883,-65.348666",sin datos
38112080,38,38112,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Yavi,Casa Hacienda Del Marquesado De Tojo,Av. Marqués Campero S/N,NA,4651,3887,491 138,NA,NA,-22.136021,-65.465489,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-22.136021,-65.465489",sin datos
38112090,38,38112,NA,Espacios de Exhibición Patrimonial,Museos,Jujuy,Yavi Chico,Museo Mama Antonia - Tata Portal,Comunidad Aborigen Yavi Chico,NA,Y4651XAG,NA,NA,NA,NA,-22.095868,-65.467108,Localización precisa,NA,DNPyM,NA,2008,2017,"https://www.google.com/maps?q=-22.095868,-65.467108",1989-2019
38007020,38,38007,NA,Espacios de Exhibición Patrimonial,NA,Jujuy,Abra Pampa,Arqueológico Leopoldo Aban,Sarmiento 450,NA,NA,NA,NA,NA,NA,-22.722268,-65.693483,Localización precisa,NA,Gobierno de la Provincia de Jujuy,Municipal,NA,2017,"https://www.google.com/maps?q=-22.722268,-65.693483",sin datos
38094050,38,38094,NA,Espacios de Exhibición Patrimonial,NA,Jujuy,Tilcara,De Esculturas Alfredo Yacuzzi,Ambrosetti Entre Debenedetti y Castañeda,NA,NA,NA,NA,NA,NA,-23.580989,-65.397861,Localización precisa,NA,Gobierno de la Provincia de Jujuy,Privado,NA,2017,"https://www.google.com/maps?q=-23.580989,-65.397861",sin datos
38112080,38,38112,NA,Espacios de Exhibición Patrimonial,NA,Jujuy,Yavi,De Antigales,NA,NA,NA,3887,491138,NA,NA,-22.136021,-65.465489,Localización precisa,NA,Gobierno de la Provincia de Jujuy,NA,NA,2017,"https://www.google.com/maps?q=-22.136021,-65.465489",sin datos
38112080,38,38112,NA,Espacios de Exhibición Patrimonial,NA,Jujuy,Yavi,Casa De Hacienda De Yavi Del Marquesado De Toso,NA,NA,NA,NA,NA,NA,NA,-22.136021,-65.465489,Localización precisa,NA,Gobierno de la Provincia de Jujuy,Provincial y Municipal,NA,2017,"https://www.google.com/maps?q=-22.136021,-65.465489",sin datos
42070010,42,42070,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Alpachiri,Museo Histórico Municipal De Alpachiri,Ceballos s/n - Estación de Ferrocarril-,NA,L6309AEA,2953,497 102,NA,NA,-37.378175,-63.773905,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-37.378175,-63.773905",sin datos
42133020,42,42133,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Alta Italia,Museo Histórico Municipal,Aristóbulo del Valle 351,NA,L6207AEG,2302,491 168,NA,NA,-35.333615,-64.119272,Localización precisa,NA,DNPyM,Municipal,2005,2017,"https://www.google.com/maps?q=-35.333615,-64.119272",1989-2019
42147010,42,42147,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Arata,Museo Histórico De Arata,Libertad 250,NA,L6385AGF,2335,498 052,museoarata@hotmail.com,NA,-35.637447,-64.355767,Localización precisa,NA,DNPyM,Municipal,2005,2017,"https://www.google.com/maps?q=-35.637447,-64.355767",1989-2019
42077020,42,42077,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Bernasconi,Museo Lucio V. Mansilla,Av. San Martín S/N,NA,L8204AFB,2925,499 222,NA,NA,-37.904348,-63.745111,Localización precisa,NA,DNPyM,Privada,1968,2017,"https://www.google.com/maps?q=-37.904348,-63.745111",1940-1979
42098010,42,42098,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Carro Quemado,Museo Histórico Familiar Orgales,Sobre Ruta Nº 105,NA,6319,2338,496 012,NA,NA,-36.477883,-65.342926,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-36.477883,-65.342926",sin datos
42098010,42,42098,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Carro Quemado,Museo Atelier Antonio Ortiz Echagüe,"Establecimiento ""La Holanda""",NA,6319,2338,496 038,NA,NA,-36.477883,-65.342926,Localización precisa,NA,DNPyM,Mixto Provincial y Privado,1905,2017,"https://www.google.com/maps?q=-36.477883,-65.342926",1900-1939
42056020,42,42056,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ceballos,Museo De La Biblioteca Popular Francisco Ceballos,Ruta Provincial N° 13 Km 80,NA,6221,2954,473 237,NA,NA,-35.272157,-63.770872,Localización precisa,NA,DNPyM,Privada,2012,2017,"https://www.google.com/maps?q=-35.272157,-63.770872",1989-2019
42112020,42,42112,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia 25 de Mayo,Museo Geominero Don José Cholino,Ruta Provincial Nº 4 Parque Industrial,NA,8201,299,494 8177,NA,NA,-37.769862,-67.711631,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-37.769862,-67.711631",sin datos
42119010,42,42119,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Barón,Museo Colonia Barón,San Martín 345,NA,L6315AFC,2333,476 201,NA,NA,-36.151608,-63.859309,Localización precisa,NA,DNPyM,Municipal,1999,2017,"https://www.google.com/maps?q=-36.151608,-63.859309",1989-2019
42154030,42,42154,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Santa María,La Casa Museo De Los Abuelos Guinder,San Martín S/N,NA,8214,2952,493 024,NA,NA,-37.497534,-64.224905,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-37.497534,-64.224905",sin datos
42035010,42,42035,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Conhelo,Museo Agrario José A. Gaillaurdou,Estación del ferrocarril,NA,L6381XAI,2334,482 001,NA,NA,-36.001818,-64.595944,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-36.001818,-64.595944",sin datos
42056030,42,42056,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,NA,L6228AKC,2331,495 049,NA,NA,-35.023499,-63.91073,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-35.023499,-63.91073",sin datos
42105020,42,42105,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,NA,L6365XAJ,2302,480 101,NA,NA,-35.778659,-63.716875,Localización precisa,NA,DNPyM,Mixta,2011,2017,"https://www.google.com/maps?q=-35.778659,-63.716875",1989-2019
42035020,42,42035,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,NA,6380,NA,NA,NA,NA,-35.918922,-64.294612,Localización precisa,NA,DNPyM,Municipal,2002,2017,"https://www.google.com/maps?q=-35.918922,-64.294612",1989-2019
42133040,42,42133,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,NA,NA,2335,495 287,NA,NA,-35.387425,-64.282639,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-35.387425,-64.282639",sin datos
42133050,42,42133,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,NA,6215,2331,499 337,NA,NA,-35.191432,-64.103902,Localización precisa,NA,DNPyM,Municipal,2008,2017,"https://www.google.com/maps?q=-35.191432,-64.103902",1989-2019
42105030,42,42105,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,NA,L6360BAL,2302,421 043,NA,NA,-35.663726,-63.756706,Localización precisa,NA,DNPyM,Municipal,1971,2017,"https://www.google.com/maps?q=-35.663726,-63.756706",1940-1979
42077030,42,42077,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,NA,L8206BAA,2925,497 244,NA,NA,-37.97802,-63.599256,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-37.97802,-63.599256",sin datos
42077030,42,42077,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,NA,8206,2925,497 220,NA,NA,-37.980807,-63.606618,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-37.980807,-63.606618",sin datos
42070030,42,42070,NA,Espacios de Exhibición Patrimonial,Museos,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,NA,NA,2924,492 498,andreaverna@yahoo.com.ar,NA,-37.668687,-63.532756,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-37.668687,-63.532756",sin datos
